,NAME,submission_date,avg_mobility
241060,Kansas,02/21/2020,7.6
241061,Kansas,02/22/2020,14.4
241062,Kansas,02/23/2020,7.4
241063,Kansas,02/24/2020,-1.8
241064,Kansas,02/25/2020,-1.0
241065,Kansas,02/26/2020,8.0
241066,Kansas,02/27/2020,6.6
241067,Kansas,02/28/2020,21.0
241068,Kansas,02/29/2020,30.6
241069,Kansas,03/01/2020,29.6
241070,Kansas,03/02/2020,11.2
241071,Kansas,03/03/2020,23.0
241072,Kansas,03/04/2020,21.2
241073,Kansas,03/05/2020,15.4
241074,Kansas,03/06/2020,25.6
241075,Kansas,03/07/2020,28.4
241076,Kansas,03/08/2020,19.0
241077,Kansas,03/09/2020,-0.8
241078,Kansas,03/10/2020,13.6
241079,Kansas,03/11/2020,31.4
241080,Kansas,03/12/2020,20.8
241081,Kansas,03/13/2020,12.2
241082,Kansas,03/14/2020,-2.4
241083,Kansas,03/15/2020,-5.0
241084,Kansas,03/16/2020,-2.6
241085,Kansas,03/17/2020,1.6
241086,Kansas,03/18/2020,8.8
241087,Kansas,03/19/2020,9.4
241088,Kansas,03/20/2020,-5.0
241089,Kansas,03/21/2020,-4.2
241090,Kansas,03/22/2020,-21.8
241091,Kansas,03/23/2020,-8.2
241092,Kansas,03/24/2020,-10.2
241093,Kansas,03/25/2020,5.6
241094,Kansas,03/26/2020,-6.8
241095,Kansas,03/27/2020,-9.4
241096,Kansas,03/28/2020,-11.6
241097,Kansas,03/29/2020,-5.6
241098,Kansas,03/30/2020,-17.2
241099,Kansas,03/31/2020,-5.6
241100,Kansas,04/01/2020,-3.2
241101,Kansas,04/02/2020,-17.0
241102,Kansas,04/03/2020,-28.4
241103,Kansas,04/04/2020,-23.6
241104,Kansas,04/05/2020,-20.0
241105,Kansas,04/06/2020,-14.4
241106,Kansas,04/07/2020,2.6
241107,Kansas,04/08/2020,1.2
241108,Kansas,04/09/2020,-12.6
241109,Kansas,04/10/2020,-7.6
241110,Kansas,04/11/2020,-0.2
241111,Kansas,04/12/2020,-46.8
241112,Kansas,04/13/2020,-25.2
241113,Kansas,04/14/2020,-17.6
241114,Kansas,04/15/2020,-2.6
241115,Kansas,04/16/2020,-22.6
241116,Kansas,04/17/2020,-18.2
241117,Kansas,04/18/2020,-1.2
241118,Kansas,04/19/2020,-5.4
241119,Kansas,04/20/2020,-4.8
241120,Kansas,04/21/2020,6.2
241121,Kansas,04/22/2020,-19.0
241122,Kansas,04/23/2020,3.0
241123,Kansas,04/24/2020,-18.0
241124,Kansas,04/25/2020,11.0
241125,Kansas,04/26/2020,4.2
241126,Kansas,04/27/2020,0.0
241127,Kansas,04/28/2020,-4.2
241128,Kansas,04/29/2020,-1.2
241129,Kansas,04/30/2020,10.4
241130,Kansas,05/01/2020,18.6
241131,Kansas,05/02/2020,23.0
241132,Kansas,05/03/2020,9.2
241133,Kansas,05/04/2020,-13.4
241134,Kansas,05/05/2020,10.4
241135,Kansas,05/06/2020,11.2
241136,Kansas,05/07/2020,-10.8
241137,Kansas,05/08/2020,11.8
241138,Kansas,05/09/2020,18.8
241139,Kansas,05/10/2020,8.2
241140,Kansas,05/11/2020,-16.2
241141,Kansas,05/12/2020,-10.2
241142,Kansas,05/13/2020,-5.8
241143,Kansas,05/14/2020,6.8
241144,Kansas,05/15/2020,8.8
241145,Kansas,05/16/2020,15.4
241146,Kansas,05/17/2020,14.8
241147,Kansas,05/18/2020,7.0
241148,Kansas,05/19/2020,18.8
241149,Kansas,05/20/2020,21.2
241150,Kansas,05/21/2020,12.2
241151,Kansas,05/22/2020,23.8
241152,Kansas,05/23/2020,39.4
241153,Kansas,05/24/2020,21.8
241154,Kansas,05/25/2020,-8.4
241155,Kansas,05/26/2020,1.6
241156,Kansas,05/27/2020,16.0
241157,Kansas,05/28/2020,5.8
241158,Kansas,05/29/2020,34.6
241159,Kansas,05/30/2020,39.8
241160,Kansas,05/31/2020,27.4
241161,Kansas,06/01/2020,17.4
241162,Kansas,06/02/2020,20.8
241163,Kansas,06/03/2020,22.8
241164,Kansas,06/04/2020,19.2
241165,Kansas,06/05/2020,30.0
241166,Kansas,06/06/2020,38.2
241167,Kansas,06/07/2020,23.0
241168,Kansas,06/08/2020,15.4
241169,Kansas,06/09/2020,15.0
241170,Kansas,06/10/2020,27.6
241171,Kansas,06/11/2020,26.0
241172,Kansas,06/12/2020,38.0
241173,Kansas,06/13/2020,45.6
241174,Kansas,06/14/2020,27.4
241175,Kansas,06/15/2020,19.6
241176,Kansas,06/16/2020,25.8
241177,Kansas,06/17/2020,28.6
241178,Kansas,06/18/2020,25.4
241179,Kansas,06/19/2020,21.2
241180,Kansas,06/20/2020,44.6
241181,Kansas,06/21/2020,26.0
241182,Kansas,06/22/2020,18.8
241183,Kansas,06/23/2020,31.6
241184,Kansas,06/24/2020,30.2
241185,Kansas,06/25/2020,25.2
241186,Kansas,06/26/2020,34.2
241187,Kansas,06/27/2020,36.4
241188,Kansas,06/28/2020,24.6
241189,Kansas,06/29/2020,18.6
241190,Kansas,06/30/2020,23.0
241191,Kansas,07/01/2020,28.6
241192,Kansas,07/02/2020,30.6
241193,Kansas,07/03/2020,36.0
241194,Kansas,07/04/2020,26.8
241195,Kansas,07/05/2020,14.4
241196,Kansas,07/06/2020,16.0
241197,Kansas,07/07/2020,21.0
241198,Kansas,07/08/2020,22.6
241199,Kansas,07/09/2020,17.0
241200,Kansas,07/10/2020,27.6
241201,Kansas,07/11/2020,33.0
241202,Kansas,07/12/2020,24.2
241203,Kansas,07/13/2020,14.8
241204,Kansas,07/14/2020,18.2
241205,Kansas,07/15/2020,18.4
241206,Kansas,07/16/2020,20.8
241207,Kansas,07/17/2020,26.8
241208,Kansas,07/18/2020,31.2
241209,Kansas,07/19/2020,20.6
241210,Kansas,07/20/2020,5.2
241211,Kansas,07/21/2020,12.8
241212,Kansas,07/22/2020,21.0
241213,Kansas,07/23/2020,19.2
241214,Kansas,07/24/2020,26.8
241215,Kansas,07/25/2020,35.6
241216,Kansas,07/26/2020,19.6
241217,Kansas,07/27/2020,5.8
241218,Kansas,07/28/2020,16.6
241219,Kansas,07/29/2020,6.2
241220,Kansas,07/30/2020,0.8
241221,Kansas,07/31/2020,30.2
241222,Kansas,08/01/2020,39.2
241223,Kansas,08/02/2020,27.6
241224,Kansas,08/03/2020,21.2
241225,Kansas,08/04/2020,28.8
241226,Kansas,08/05/2020,25.8
241227,Kansas,08/06/2020,19.2
241228,Kansas,08/07/2020,26.0
241229,Kansas,08/08/2020,33.4
241230,Kansas,08/09/2020,13.6
241231,Kansas,08/10/2020,7.8
241232,Kansas,08/11/2020,15.4
241233,Kansas,08/12/2020,18.2
241234,Kansas,08/13/2020,15.2
241235,Kansas,08/14/2020,23.6
241236,Kansas,08/15/2020,33.6
241237,Kansas,08/16/2020,21.6
241238,Kansas,08/17/2020,
241239,Kansas,08/18/2020,
241240,Kansas,08/19/2020,
241241,Kansas,08/20/2020,
241242,Kansas,08/21/2020,
241243,Kansas,08/22/2020,
241244,Kansas,08/23/2020,17.6
241245,Kansas,08/24/2020,6.8
241246,Kansas,08/25/2020,
241247,Kansas,08/26/2020,
241248,Kansas,08/27/2020,
241249,Kansas,08/28/2020,
241250,Kansas,08/29/2020,18.6
241251,Kansas,08/30/2020,20.8
241252,Kansas,08/31/2020,4.4
241253,Kansas,09/01/2020,
241254,Kansas,09/02/2020,
241255,Kansas,09/03/2020,
241256,Kansas,09/04/2020,
241257,Kansas,09/05/2020,
241258,Kansas,09/06/2020,23.8
241259,Kansas,09/07/2020,
241260,Kansas,09/08/2020,0.6
241261,Kansas,09/09/2020,-1.4
241262,Kansas,09/10/2020,-2.4
241263,Kansas,09/11/2020,13.6
241264,Kansas,09/12/2020,33.8
241265,Kansas,09/13/2020,23.4
241266,Kansas,09/14/2020,11.4
241267,Kansas,09/15/2020,15.8
241268,Kansas,09/16/2020,17.2
241269,Kansas,09/17/2020,15.4
241270,Kansas,09/18/2020,24.2
241271,Kansas,09/19/2020,36.8
241272,Kansas,09/20/2020,18.6
241273,Kansas,09/21/2020,8.2
241274,Kansas,09/22/2020,9.0
241275,Kansas,09/23/2020,10.0
241276,Kansas,09/24/2020,7.8
241277,Kansas,09/25/2020,17.2
241278,Kansas,09/26/2020,28.2
241279,Kansas,09/27/2020,-2.0
241280,Kansas,09/28/2020,1.6
241281,Kansas,09/29/2020,8.0
241282,Kansas,09/30/2020,11.8
241283,Kansas,10/01/2020,8.8
241284,Kansas,10/02/2020,17.6
241285,Kansas,10/03/2020,24.6
241286,Kansas,10/04/2020,15.0
241287,Kansas,10/05/2020,2.2
241288,Kansas,10/06/2020,10.0
241289,Kansas,10/07/2020,10.8
241290,Kansas,10/08/2020,10.0
241291,Kansas,10/09/2020,20.4
241292,Kansas,10/10/2020,28.8
241293,Kansas,10/11/2020,13.0
241294,Kansas,10/12/2020,3.8
241295,Kansas,10/13/2020,8.6
241296,Kansas,10/14/2020,11.2
241297,Kansas,10/15/2020,4.6
241298,Kansas,10/16/2020,13.0
241299,Kansas,10/17/2020,19.8
241300,Kansas,10/18/2020,-4.2
241301,Kansas,10/19/2020,-8.2
241302,Kansas,10/20/2020,-4.2
241303,Kansas,10/21/2020,-2.4
241304,Kansas,10/22/2020,7.0
241305,Kansas,10/23/2020,-1.2
241306,Kansas,10/24/2020,5.8
241307,Kansas,10/25/2020,-7.8
241308,Kansas,10/26/2020,-23.0
241309,Kansas,10/27/2020,-17.2
241310,Kansas,10/28/2020,-8.8
241311,Kansas,10/29/2020,-4.2
241312,Kansas,10/30/2020,11.2
241313,Kansas,10/31/2020,21.2
241314,Kansas,11/01/2020,0.6
241315,Kansas,11/02/2020,-3.6
241316,Kansas,11/03/2020,8.6
241317,Kansas,11/04/2020,0.6
241318,Kansas,11/05/2020,1.6
241319,Kansas,11/06/2020,8.0
241320,Kansas,11/07/2020,12.0
241321,Kansas,11/08/2020,1.2
241322,Kansas,11/09/2020,-7.0
241323,Kansas,11/10/2020,-12.4
241324,Kansas,11/11/2020,-4.4
241325,Kansas,11/12/2020,-8.0
241326,Kansas,11/13/2020,-3.6
241327,Kansas,11/14/2020,0.2
241328,Kansas,11/15/2020,-3.2
241329,Kansas,11/16/2020,-7.4
241330,Kansas,11/17/2020,-5.0
241331,Kansas,11/18/2020,-3.4
241332,Kansas,11/19/2020,-2.4
241333,Kansas,11/20/2020,0.4
241334,Kansas,11/21/2020,-8.8
241335,Kansas,11/22/2020,-4.2
241336,Kansas,11/23/2020,-15.2
241337,Kansas,11/24/2020,-9.8
241338,Kansas,11/25/2020,2.4
241339,Kansas,11/26/2020,-43.2
241340,Kansas,11/27/2020,-15.2
241341,Kansas,11/28/2020,-4.6
241342,Kansas,11/29/2020,-14.6
241343,Kansas,11/30/2020,-12.8
241344,Kansas,12/01/2020,-6.4
241345,Kansas,12/02/2020,-8.8
241346,Kansas,12/03/2020,-13.8
241347,Kansas,12/04/2020,-2.0
241348,Kansas,12/05/2020,1.8
241349,Kansas,12/06/2020,-5.6
241350,Kansas,12/07/2020,-10.2
241351,Kansas,12/08/2020,-6.2
241352,Kansas,12/09/2020,2.6
241353,Kansas,12/10/2020,-2.8
241354,Kansas,12/11/2020,-8.2
241355,Kansas,12/12/2020,-6.2
241356,Kansas,12/13/2020,-13.8
241357,Kansas,12/14/2020,-14.4
241358,Kansas,12/15/2020,-15.6
241359,Kansas,12/16/2020,-9.4
241360,Kansas,12/17/2020,-7.8
241361,Kansas,12/18/2020,-0.8
241362,Kansas,12/19/2020,4.2
241363,Kansas,12/20/2020,1.4
241364,Kansas,12/21/2020,5.0
241365,Kansas,12/22/2020,7.4
241366,Kansas,12/23/2020,2.2
241367,Kansas,12/24/2020,-12.0
241368,Kansas,12/25/2020,-56.4
241369,Kansas,12/26/2020,-6.0
241370,Kansas,12/27/2020,-10.6
241371,Kansas,12/28/2020,-13.4
241372,Kansas,12/29/2020,-30.2
241373,Kansas,12/30/2020,-9.0
241374,Kansas,12/31/2020,-6.4
257972,Kentucky,02/15/2020,11.8
257973,Kentucky,02/16/2020,6.2
257974,Kentucky,02/17/2020,3.2
257975,Kentucky,02/18/2020,-2.2
257976,Kentucky,02/19/2020,4.4
257977,Kentucky,02/20/2020,-0.4
257978,Kentucky,02/21/2020,4.2
257979,Kentucky,02/22/2020,20.2
257980,Kentucky,02/23/2020,12.0
257981,Kentucky,02/24/2020,-4.8
257982,Kentucky,02/25/2020,4.2
257983,Kentucky,02/26/2020,3.0
257984,Kentucky,02/27/2020,2.8
257985,Kentucky,02/28/2020,7.2
257986,Kentucky,02/29/2020,16.4
257987,Kentucky,03/01/2020,30.2
257988,Kentucky,03/02/2020,1.6
257989,Kentucky,03/03/2020,15.2
257990,Kentucky,03/04/2020,16.6
257991,Kentucky,03/05/2020,16.0
257992,Kentucky,03/06/2020,5.0
257993,Kentucky,03/07/2020,27.0
257994,Kentucky,03/08/2020,34.8
257995,Kentucky,03/09/2020,12.2
257996,Kentucky,03/10/2020,6.2
257997,Kentucky,03/11/2020,14.2
257998,Kentucky,03/12/2020,6.6
257999,Kentucky,03/13/2020,12.8
258000,Kentucky,03/14/2020,0.2
258001,Kentucky,03/15/2020,-0.2
258002,Kentucky,03/16/2020,-1.6
258003,Kentucky,03/17/2020,1.2
258004,Kentucky,03/18/2020,-10.0
258005,Kentucky,03/19/2020,-11.2
258006,Kentucky,03/20/2020,-3.8
258007,Kentucky,03/21/2020,-11.4
258008,Kentucky,03/22/2020,-17.8
258009,Kentucky,03/23/2020,-14.6
258010,Kentucky,03/24/2020,-22.4
258011,Kentucky,03/25/2020,-6.4
258012,Kentucky,03/26/2020,-4.6
258013,Kentucky,03/27/2020,-10.8
258014,Kentucky,03/28/2020,-0.2
258015,Kentucky,03/29/2020,-9.6
258016,Kentucky,03/30/2020,-17.0
258017,Kentucky,03/31/2020,-26.4
258018,Kentucky,04/01/2020,-18.6
258019,Kentucky,04/02/2020,-14.0
258020,Kentucky,04/03/2020,-8.0
258021,Kentucky,04/04/2020,-2.0
258022,Kentucky,04/05/2020,-12.0
258023,Kentucky,04/06/2020,-15.8
258024,Kentucky,04/07/2020,-11.2
258025,Kentucky,04/08/2020,-13.6
258026,Kentucky,04/09/2020,-19.8
258027,Kentucky,04/10/2020,-20.4
258028,Kentucky,04/11/2020,-9.0
258029,Kentucky,04/12/2020,-41.0
258030,Kentucky,04/13/2020,-30.2
258031,Kentucky,04/14/2020,-23.0
258032,Kentucky,04/15/2020,-15.6
258033,Kentucky,04/16/2020,-15.8
258034,Kentucky,04/17/2020,-24.4
258035,Kentucky,04/18/2020,-5.6
258036,Kentucky,04/19/2020,-18.4
258037,Kentucky,04/20/2020,-10.4
258038,Kentucky,04/21/2020,-9.2
258039,Kentucky,04/22/2020,-5.0
258040,Kentucky,04/23/2020,-30.4
258041,Kentucky,04/24/2020,-10.0
258042,Kentucky,04/25/2020,-15.0
258043,Kentucky,04/26/2020,-28.0
258044,Kentucky,04/27/2020,-7.0
258045,Kentucky,04/28/2020,-3.2
258046,Kentucky,04/29/2020,-19.0
258047,Kentucky,04/30/2020,-19.2
258048,Kentucky,05/01/2020,2.0
258049,Kentucky,05/02/2020,24.6
258050,Kentucky,05/03/2020,-8.4
258051,Kentucky,05/04/2020,-3.2
258052,Kentucky,05/05/2020,-17.0
258053,Kentucky,05/06/2020,-7.2
258054,Kentucky,05/07/2020,-1.8
258055,Kentucky,05/08/2020,-20.4
258056,Kentucky,05/09/2020,10.4
258057,Kentucky,05/10/2020,-0.6
258058,Kentucky,05/11/2020,-14.2
258059,Kentucky,05/12/2020,-3.4
258060,Kentucky,05/13/2020,-14.4
258061,Kentucky,05/14/2020,4.6
258062,Kentucky,05/15/2020,-3.8
258063,Kentucky,05/16/2020,13.6
258064,Kentucky,05/17/2020,3.8
258065,Kentucky,05/18/2020,-16.6
258066,Kentucky,05/19/2020,-8.4
258067,Kentucky,05/20/2020,-3.6
258068,Kentucky,05/21/2020,-1.4
258069,Kentucky,05/22/2020,12.8
258070,Kentucky,05/23/2020,27.0
258071,Kentucky,05/24/2020,21.8
258072,Kentucky,05/25/2020,1.2
258073,Kentucky,05/26/2020,2.6
258074,Kentucky,05/27/2020,2.4
258075,Kentucky,05/28/2020,6.0
258076,Kentucky,05/29/2020,5.8
258077,Kentucky,05/30/2020,36.6
258078,Kentucky,05/31/2020,27.4
258079,Kentucky,06/01/2020,8.4
258080,Kentucky,06/02/2020,12.0
258081,Kentucky,06/03/2020,13.8
258082,Kentucky,06/04/2020,0.2
258083,Kentucky,06/05/2020,12.2
258084,Kentucky,06/06/2020,36.0
258085,Kentucky,06/07/2020,28.8
258086,Kentucky,06/08/2020,7.0
258087,Kentucky,06/09/2020,5.2
258088,Kentucky,06/10/2020,9.4
258089,Kentucky,06/11/2020,16.2
258090,Kentucky,06/12/2020,23.0
258091,Kentucky,06/13/2020,48.4
258092,Kentucky,06/14/2020,25.2
258093,Kentucky,06/15/2020,13.0
258094,Kentucky,06/16/2020,19.0
258095,Kentucky,06/17/2020,17.6
258096,Kentucky,06/18/2020,11.2
258097,Kentucky,06/19/2020,22.0
258098,Kentucky,06/20/2020,44.2
258099,Kentucky,06/21/2020,13.6
258100,Kentucky,06/22/2020,5.8
258101,Kentucky,06/23/2020,13.6
258102,Kentucky,06/24/2020,19.0
258103,Kentucky,06/25/2020,17.2
258104,Kentucky,06/26/2020,20.6
258105,Kentucky,06/27/2020,28.0
258106,Kentucky,06/28/2020,7.8
258107,Kentucky,06/29/2020,4.8
258108,Kentucky,06/30/2020,9.4
258109,Kentucky,07/01/2020,16.8
258110,Kentucky,07/02/2020,24.8
258111,Kentucky,07/03/2020,32.2
258112,Kentucky,07/04/2020,37.2
258113,Kentucky,07/05/2020,19.2
258114,Kentucky,07/06/2020,8.2
258115,Kentucky,07/07/2020,14.8
258116,Kentucky,07/08/2020,12.8
258117,Kentucky,07/09/2020,11.8
258118,Kentucky,07/10/2020,17.0
258119,Kentucky,07/11/2020,42.0
258120,Kentucky,07/12/2020,20.4
258121,Kentucky,07/13/2020,11.8
258122,Kentucky,07/14/2020,16.8
258123,Kentucky,07/15/2020,15.0
258124,Kentucky,07/16/2020,10.2
258125,Kentucky,07/17/2020,13.8
258126,Kentucky,07/18/2020,39.0
258127,Kentucky,07/19/2020,22.4
258128,Kentucky,07/20/2020,2.2
258129,Kentucky,07/21/2020,12.0
258130,Kentucky,07/22/2020,6.8
258131,Kentucky,07/23/2020,4.2
258132,Kentucky,07/24/2020,17.8
258133,Kentucky,07/25/2020,41.4
258134,Kentucky,07/26/2020,22.8
258135,Kentucky,07/27/2020,4.6
258136,Kentucky,07/28/2020,11.2
258137,Kentucky,07/29/2020,12.0
258138,Kentucky,07/30/2020,-4.8
258139,Kentucky,07/31/2020,7.6
258140,Kentucky,08/01/2020,20.8
258141,Kentucky,08/02/2020,26.8
258142,Kentucky,08/03/2020,6.6
258143,Kentucky,08/04/2020,16.6
258144,Kentucky,08/05/2020,19.0
258145,Kentucky,08/06/2020,16.4
258146,Kentucky,08/07/2020,23.6
258147,Kentucky,08/08/2020,48.2
258148,Kentucky,08/09/2020,26.4
258149,Kentucky,08/10/2020,3.0
258150,Kentucky,08/11/2020,11.8
258151,Kentucky,08/12/2020,9.0
258152,Kentucky,08/13/2020,5.8
258153,Kentucky,08/14/2020,8.0
258154,Kentucky,08/15/2020,34.8
258155,Kentucky,08/16/2020,23.4
258156,Kentucky,08/17/2020,5.6
258157,Kentucky,08/18/2020,2.8
258158,Kentucky,08/19/2020,14.2
258159,Kentucky,08/20/2020,12.2
258160,Kentucky,08/21/2020,9.0
258161,Kentucky,08/22/2020,26.0
258162,Kentucky,08/23/2020,20.6
258163,Kentucky,08/24/2020,2.6
258164,Kentucky,08/25/2020,5.6
258165,Kentucky,08/26/2020,7.4
258166,Kentucky,08/27/2020,3.4
258167,Kentucky,08/28/2020,-2.6
258168,Kentucky,08/29/2020,23.0
258169,Kentucky,08/30/2020,20.4
258170,Kentucky,08/31/2020,-3.4
258171,Kentucky,09/01/2020,8.4
258172,Kentucky,09/02/2020,3.4
258173,Kentucky,09/03/2020,5.6
258174,Kentucky,09/04/2020,20.2
258175,Kentucky,09/05/2020,
258176,Kentucky,09/06/2020,37.2
258177,Kentucky,09/07/2020,7.8
258178,Kentucky,09/08/2020,9.2
258179,Kentucky,09/09/2020,10.4
258180,Kentucky,09/10/2020,9.2
258181,Kentucky,09/11/2020,13.0
258182,Kentucky,09/12/2020,32.4
258183,Kentucky,09/13/2020,11.6
258184,Kentucky,09/14/2020,5.0
258185,Kentucky,09/15/2020,13.6
258186,Kentucky,09/16/2020,11.4
258187,Kentucky,09/17/2020,9.4
258188,Kentucky,09/18/2020,14.8
258189,Kentucky,09/19/2020,42.8
258190,Kentucky,09/20/2020,27.6
258191,Kentucky,09/21/2020,4.0
258192,Kentucky,09/22/2020,7.2
258193,Kentucky,09/23/2020,2.6
258194,Kentucky,09/24/2020,0.8
258195,Kentucky,09/25/2020,6.8
258196,Kentucky,09/26/2020,32.8
258197,Kentucky,09/27/2020,21.8
258198,Kentucky,09/28/2020,-11.0
258199,Kentucky,09/29/2020,1.2
258200,Kentucky,09/30/2020,5.8
258201,Kentucky,10/01/2020,5.6
258202,Kentucky,10/02/2020,9.2
258203,Kentucky,10/03/2020,31.6
258204,Kentucky,10/04/2020,10.8
258205,Kentucky,10/05/2020,-1.0
258206,Kentucky,10/06/2020,5.6
258207,Kentucky,10/07/2020,8.6
258208,Kentucky,10/08/2020,6.8
258209,Kentucky,10/09/2020,10.4
258210,Kentucky,10/10/2020,19.6
258211,Kentucky,10/11/2020,8.8
258212,Kentucky,10/12/2020,-2.8
258213,Kentucky,10/13/2020,8.6
258214,Kentucky,10/14/2020,10.4
258215,Kentucky,10/15/2020,0.0
258216,Kentucky,10/16/2020,8.2
258217,Kentucky,10/17/2020,30.8
258218,Kentucky,10/18/2020,6.8
258219,Kentucky,10/19/2020,-13.0
258220,Kentucky,10/20/2020,-2.0
258221,Kentucky,10/21/2020,7.2
258222,Kentucky,10/22/2020,8.2
258223,Kentucky,10/23/2020,3.8
258224,Kentucky,10/24/2020,18.6
258225,Kentucky,10/25/2020,5.2
258226,Kentucky,10/26/2020,-8.0
258227,Kentucky,10/27/2020,-2.4
258228,Kentucky,10/28/2020,-3.0
258229,Kentucky,10/29/2020,-13.8
258230,Kentucky,10/30/2020,1.4
258231,Kentucky,10/31/2020,23.8
258232,Kentucky,11/01/2020,2.6
258233,Kentucky,11/02/2020,-10.4
258234,Kentucky,11/03/2020,2.0
258235,Kentucky,11/04/2020,-3.4
258236,Kentucky,11/05/2020,-4.8
258237,Kentucky,11/06/2020,-0.4
258238,Kentucky,11/07/2020,22.2
258239,Kentucky,11/08/2020,15.6
258240,Kentucky,11/09/2020,-5.4
258241,Kentucky,11/10/2020,-2.0
258242,Kentucky,11/11/2020,-8.2
258243,Kentucky,11/12/2020,-7.6
258244,Kentucky,11/13/2020,-3.2
258245,Kentucky,11/14/2020,7.2
258246,Kentucky,11/15/2020,-4.6
258247,Kentucky,11/16/2020,-10.6
258248,Kentucky,11/17/2020,-7.6
258249,Kentucky,11/18/2020,-7.2
258250,Kentucky,11/19/2020,-6.4
258251,Kentucky,11/20/2020,-4.6
258252,Kentucky,11/21/2020,3.0
258253,Kentucky,11/22/2020,-10.8
258254,Kentucky,11/23/2020,-11.8
258255,Kentucky,11/24/2020,-4.0
258256,Kentucky,11/25/2020,-4.2
258257,Kentucky,11/26/2020,-43.6
258258,Kentucky,11/27/2020,-17.2
258259,Kentucky,11/28/2020,0.8
258260,Kentucky,11/29/2020,-4.0
258261,Kentucky,11/30/2020,-22.6
258262,Kentucky,12/01/2020,-14.4
258263,Kentucky,12/02/2020,-11.6
258264,Kentucky,12/03/2020,-12.2
258265,Kentucky,12/04/2020,-15.4
258266,Kentucky,12/05/2020,2.6
258267,Kentucky,12/06/2020,-9.0
258268,Kentucky,12/07/2020,-18.6
258269,Kentucky,12/08/2020,-13.8
258270,Kentucky,12/09/2020,-8.4
258271,Kentucky,12/10/2020,-8.2
258272,Kentucky,12/11/2020,-3.8
258273,Kentucky,12/12/2020,3.2
258274,Kentucky,12/13/2020,-6.2
258275,Kentucky,12/14/2020,-17.6
258276,Kentucky,12/15/2020,-9.8
258277,Kentucky,12/16/2020,-15.8
258278,Kentucky,12/17/2020,-13.8
258279,Kentucky,12/18/2020,-9.0
258280,Kentucky,12/19/2020,6.2
258281,Kentucky,12/20/2020,-2.0
258282,Kentucky,12/21/2020,-8.4
258283,Kentucky,12/22/2020,0.0
258284,Kentucky,12/23/2020,5.2
258285,Kentucky,12/24/2020,-21.4
258286,Kentucky,12/25/2020,-64.0
258287,Kentucky,12/26/2020,-16.2
258288,Kentucky,12/27/2020,-7.0
258289,Kentucky,12/28/2020,-17.2
258290,Kentucky,12/29/2020,-12.6
258291,Kentucky,12/30/2020,-10.6
258292,Kentucky,12/31/2020,-15.2
287103,Louisiana,02/15/2020,11.0
287104,Louisiana,02/16/2020,2.4
287105,Louisiana,02/17/2020,3.4
287106,Louisiana,02/18/2020,4.4
287107,Louisiana,02/19/2020,6.4
287108,Louisiana,02/20/2020,-5.0
287109,Louisiana,02/21/2020,8.2
287110,Louisiana,02/22/2020,17.2
287111,Louisiana,02/23/2020,20.8
287112,Louisiana,02/24/2020,12.0
287113,Louisiana,02/25/2020,11.2
287114,Louisiana,02/26/2020,12.8
287115,Louisiana,02/27/2020,9.8
287116,Louisiana,02/28/2020,9.8
287117,Louisiana,02/29/2020,13.6
287118,Louisiana,03/01/2020,15.4
287119,Louisiana,03/02/2020,10.4
287120,Louisiana,03/03/2020,11.6
287121,Louisiana,03/04/2020,3.2
287122,Louisiana,03/05/2020,9.6
287123,Louisiana,03/06/2020,11.4
287124,Louisiana,03/07/2020,13.4
287125,Louisiana,03/08/2020,21.6
287126,Louisiana,03/09/2020,10.6
287127,Louisiana,03/10/2020,9.8
287128,Louisiana,03/11/2020,18.6
287129,Louisiana,03/12/2020,15.2
287130,Louisiana,03/13/2020,12.4
287131,Louisiana,03/14/2020,4.8
287132,Louisiana,03/15/2020,6.0
287133,Louisiana,03/16/2020,2.2
287134,Louisiana,03/17/2020,-8.0
287135,Louisiana,03/18/2020,-7.6
287136,Louisiana,03/19/2020,-12.4
287137,Louisiana,03/20/2020,-20.4
287138,Louisiana,03/21/2020,-28.4
287139,Louisiana,03/22/2020,-25.8
287140,Louisiana,03/23/2020,-26.8
287141,Louisiana,03/24/2020,-30.8
287142,Louisiana,03/25/2020,-27.2
287143,Louisiana,03/26/2020,-29.4
287144,Louisiana,03/27/2020,-32.4
287145,Louisiana,03/28/2020,-36.0
287146,Louisiana,03/29/2020,-32.6
287147,Louisiana,03/30/2020,-33.4
287148,Louisiana,03/31/2020,-31.4
287149,Louisiana,04/01/2020,-24.6
287150,Louisiana,04/02/2020,-30.6
287151,Louisiana,04/03/2020,-30.8
287152,Louisiana,04/04/2020,-39.4
287153,Louisiana,04/05/2020,-33.2
287154,Louisiana,04/06/2020,-32.4
287155,Louisiana,04/07/2020,-31.6
287156,Louisiana,04/08/2020,-29.0
287157,Louisiana,04/09/2020,-29.4
287158,Louisiana,04/10/2020,-36.2
287159,Louisiana,04/11/2020,-34.4
287160,Louisiana,04/12/2020,-52.6
287161,Louisiana,04/13/2020,-31.0
287162,Louisiana,04/14/2020,-29.0
287163,Louisiana,04/15/2020,-23.0
287164,Louisiana,04/16/2020,-25.4
287165,Louisiana,04/17/2020,-29.4
287166,Louisiana,04/18/2020,-35.8
287167,Louisiana,04/19/2020,-38.2
287168,Louisiana,04/20/2020,-26.2
287169,Louisiana,04/21/2020,-22.6
287170,Louisiana,04/22/2020,-25.8
